name_contains_bot,screen_name_contains_bot,name_screen_levenshtein,followers_count,following_count,favorites_count,tweets_count,verified,location,description_contains_link,description_contains_bot,tweets_contains_link_count,tweets_contains_bot_count,retweet_count,tweet_levenstein1,tweet_levenstein2,tweet_levenstein3,tweet_levenstein4,is_bot
False,False,1,195558,1798,1742,103820,True,"Calgary, Alberta",False,False,4,0,1,76,69,69,107,True
False,False,4,4881,992,892,19546,True,,False,False,0,0,4,113,114,115,106,False
False,False,14,322615,387,6805,23646,True,"São Paulo, Brasil",False,False,1,0,0,59,42,44,41,False
False,False,3,19829,26,2759,1783,True,,False,False,2,0,2,102,110,114,117,False
False,False,12,1983,4054,550,45335,False,"Pinson, AL",False,False,3,0,3,109,85,102,86,False
False,False,1,18,50,165,480,False,"Terre Haute, IN",False,False,5,0,0,107,102,104,99,False
False,False,7,964379,245,32,3637,True,,True,False,4,0,0,104,64,63,69,False
False,False,0.0,604876,4002,39019,549439,True,"Washington, D.C.",False,False,2,0,2,111,120,110,114,False
False,False,5,266,74,2285,1100,False,"Las Vegas, Nevada",True,False,4,0,0,70,107,107,104,True
False,False,6,224,464,1939,2789,False,"Los Angeles, CA",False,False,2,0,0,103,76,79,80,False
False,False,3,224913,2493,6009,6004,True,"Missouri, USA",True,False,5,0,0,96,96,101,104,True
False,False,3,1856563,1227,1738,156695,True,Brasil,False,False,4,0,0,102,73,44,70,True
False,False,8,477,295,38998,14991,False,,False,False,4,0,2,37,49,42,45,False
False,False,3,4827,590,3846,23521,True,"Colorado Springs, CO",True,False,3,0,2,89,117,116,116,False
False,False,3,841257,266,430,25730,True,The Black Pearl,False,False,3,0,1,110,113,116,111,False
False,True,7,85,2,3,13093,False,,True,False,5,0,0,33,30,28,33,True
False,False,2,83034,2213,56117,15220,True,in the stars✨,False,False,2,0,0,89,60,53,105,False
False,False,9,32,77,2202,3826,False,,True,False,5,0,0,79,81,83,79,False
False,False,15,1807405,3837,1178,22263,True,Global,False,False,3,0,2,122,124,116,112,False
False,False,11,1230,1225,40485,12763,False,"Las Vegas, NV",False,False,3,0,3,123,121,112,113,False
False,False,12,95,0,411,1321,False,Italia,False,False,3,0,5,114,111,123,113,True
False,False,10,2125163,55,2802,10567,True,Egypt,False,False,2,0,4,100,61,125,57,False
False,False,12,121,0,184,1043,False,,False,False,1,0,5,114,121,113,107,True
False,False,10,384,205,32980,34193,False,,False,False,3,0,3,121,120,132,129,False
False,False,6,20466,2853,4384,25064,True,"Brooklyn, NY",False,False,2,0,3,107,120,113,110,False
False,False,2,1382,589,5000,40684,False,,False,False,2,0,1,76,123,89,28,False
False,False,15,20,13,36,204,False,Tulsa,False,False,3,0,5,129,111,121,115,True
False,False,5,1087,85,449,1327,False,"Gümüşlük, Bodrum",False,False,1,0,5,111,109,114,107,False
False,False,2,143287,555,204,8692,False,Chile,True,False,5,0,0,95,70,51,57,False
False,False,0.0,404,1714,43030,13575,False,"Baltimore, MD",False,False,3,0,3,110,112,116,115,False
False,False,13,1,0,107,208,False,,False,False,4,0,5,114,123,112,117,True
False,False,3,36,111,467,394,False,,False,False,2,0,0,109,68,86,46,False
False,False,15,0,0,12,135,False,,False,False,1,0,5,114,114,116,111,True
False,False,10,15,13,1913,2757,False,...where it rains all the time,False,False,2,0,3,40,127,125,128,True
False,False,6,2580,1265,33628,22906,True,"Sydney, New South Wales",False,False,2,0,4,111,116,112,124,False
False,False,2,443,365,4836,25854,False,OKC,False,False,3,0,0,51,49,110,45,False
False,False,26,744,2198,229959,83767,False,,True,False,1,0,4,110,121,68,122,False
False,False,12,513,560,180875,22469,False,Her/She,False,False,4,0,5,57,57,62,70,False
False,False,3,81,296,11185,2679,False,"Pennsylvania, USA",False,False,3,0,4,91,78,120,42,False
False,False,22,123,891,106878,4018,False,"Nebraska, USA",False,False,2,0,3,112,115,112,115,False
False,False,15,866,1067,8798,3528,False,"Minneapolis, MN",False,False,1,0,1,106,120,111,112,False
False,False,12,3033,223,46987,204192,False,USA,False,False,3,0,3,118,117,110,114,False
False,False,13,1,0,103,17,False,,True,False,2,0,5,119,122,124,126,True
False,False,7,124338,265,5,3809,True,"Rio de Janeiro, Brasil",False,True,4,0,0,100,109,103,102,False
False,False,2,1057467,23141,40700,51120,True,"Escritor,empresario, demócrata",False,False,2,0,2,116,102,117,115,False
False,False,9,779,631,8450,1320,False,"Southern California, 🇺🇸",False,False,4,0,5,53,51,105,46,False
False,False,8,349,1148,12293,9507,False,"Newport Beach, CA",False,False,1,0,0,66,114,62,60,False
False,False,3,128,481,914,430,False,"Kentucky, USA",False,False,5,0,3,71,75,71,104,False
False,False,9,794,969,4989,1170,False,"San Jose, CA",False,False,2,0,4,109,116,96,111,False
False,False,1,34,0,293,219,False,"St Louis, MO",False,False,3,0,2,67,105,102,74,True
False,False,5,2540,0,94,11928,False,,False,False,5,0,0,9,10,10,10,True
False,False,11,189,269,717,1964,False,Das Karachi,False,False,1,0,4,104,101,119,123,False
False,False,11,31,55,2232,1540,False,Hundred Acre Wood,False,False,2,0,1,110,119,122,116,False
False,False,11,86114,85575,5066,68895,False,,False,False,1,0,5,37,130,95,44,True
False,False,13,51,151,1197,407,False,"Illinois, USA",False,False,3,0,0,99,102,67,101,False
False,False,7,352,221,27245,8633,False,"Nashville, TN",False,False,5,0,0,27,48,37,90,False
False,False,12,29638,512,1521,10355,True,"London, England",True,False,4,0,1,105,109,102,126,False
False,False,11,337,298,184027,10468,False,"Falls Church, Virginia",False,False,2,0,1,116,124,112,113,False
False,False,7,256,580,21724,8749,False,"Kansas City, Mo",False,False,3,0,0,58,117,47,44,False
False,False,12,70533,277,8494,62443,False,Austria,False,False,0,0,4,55,47,69,83,False
False,False,7,43607,1486,4181,78473,True,,True,False,3,0,0,77,104,115,124,True
False,False,5,1867,3723,2684,11631,False,"Canandaigua, NY",False,False,4,0,0,102,104,98,97,False
False,False,5,649,679,118,2939,False,,False,False,3,0,5,99,95,68,53,True
False,False,1,4082293,57,5,24448,True,San Antonio ,False,False,5,0,2,92,118,57,64,False
False,False,14,1077,365,597,16728,False,"Regina, Saskatchewan",False,False,1,0,2,123,110,110,106,False
False,False,3,65,181,147,675,False,"Georgia, USA",False,False,2,0,0,79,97,98,121,False
False,False,1,553,1273,6849,2084,False,"Washington, DC",False,False,2,0,4,105,120,35,42,False
False,False,5,1699,5001,14338,23346,False,Cape Verde Portugal,False,False,1,0,4,102,105,130,115,False
False,False,3,175758,3851,21453,156863,True,"New York, NY",False,False,2,0,2,112,95,112,49,False
False,False,7,19,116,1403,2286,False,中國大陸,False,False,4,0,1,68,66,79,68,False
False,False,0.0,63625,1118,2156,20189,True,"Detroit, Michigan",False,False,3,0,2,106,120,119,114,False
False,False,2,156366,2857,58268,46804,True,"New York, NY",False,False,1,0,2,85,107,60,61,False
False,False,4,362,309,45687,16871,False,"Emerald Coast, FL Panhandle",False,False,3,0,1,115,64,116,118,False
False,False,10,109070,934,652,25383,True,,False,False,1,0,4,74,113,109,63,True
False,False,6,10755,1118,7762,14529,True,Toronto,False,False,2,0,3,111,97,109,109,False
False,False,19,109,282,1962,613,False,"Concord, CA",False,False,3,0,4,100,109,103,106,False
False,False,9,886882,156,594,4241,True,Italy,False,False,3,0,3,59,35,76,128,False
False,False,10,3268794,1263,294,237587,True,"Caracas,Venezuela",True,False,2,0,4,102,116,115,111,False
False,False,14,196,176,22499,2799,False,"Phoenix, AZ",False,False,0,0,2,47,39,39,41,False
False,False,3,4,0,2134,375,False,"Princeton, NJ",False,False,0,0,0,26,94,70,123,True
False,False,11,16,0,18,151,False,Michigan,False,False,3,0,5,89,78,121,58,False
False,False,5,110707,10,134,237,False,,True,False,2,0,0,105,102,106,121,True
False,False,1,28,32,504,4521,False,,False,False,0,0,5,116,117,118,120,False
False,False,35,556,365,11114,28884,False,Elsewhere,False,False,0,0,0,91,97,97,100,False
False,False,8,691,935,6190,2723,False,"Louisville, KY",False,False,1,0,3,67,105,112,121,False
False,False,3,80,26,69,6702,False,,False,False,5,0,0,78,77,77,78,True
False,False,9,263290,33,36,190497,True,Tunisie,False,False,5,0,0,70,66,74,61,True
False,False,4,159,171,699,1732,False,"Boston, MA",False,False,2,0,2,108,121,105,136,False
False,False,25,451,87,178048,45658,False,,False,False,2,0,5,109,111,117,102,False
False,False,5,12577,413,343,3286,False,London,False,False,5,0,0,74,96,102,98,False
False,False,14,47086,1481,28644,33469,True,"ALBANY, N.Y.",False,False,3,0,1,111,125,107,119,False
False,False,12,714564,19,2,871,True,,False,False,5,0,0,98,95,98,88,False
False,False,8,63,162,1241,1720,False,deutschland,False,False,1,0,4,123,71,123,122,True
False,False,6,3881,395,43711,351,True,Los Angeles,False,False,4,0,2,99,109,104,71,False
False,False,9,59,405,236,103,False,Jiangsu,True,False,4,0,0,15,15,14,36,True
False,False,9,1669,166,403,2506,False,"Cryosphere, Earth",False,True,5,0,0,61,59,80,90,True
False,False,0.0,123381,452,99,300924,False,Venezuela,False,False,4,0,1,84,84,93,125,True
False,False,9,596,940,7538,10059,False,Georgia,False,False,5,0,0,28,28,28,28,False
False,False,1,93193,34938,36136,102430,True,"New York, New York",True,False,1,0,3,110,122,103,112,False
False,False,3,473959,842,513,16487,False,,False,False,4,0,0,95,102,110,113,False
False,False,12,2495383,51,29,5039,True,HYDERABAD,False,False,4,0,0,100,77,110,101,False
False,False,3,7239906,403,4631,21106,True,,True,False,1,0,4,111,107,108,113,False
True,True,0.0,20,2,0,25427,False,,True,False,0,0,0,14,13,67,16,True
False,False,6,40,66,37,25,False,,False,False,1,0,2,128,130,109,130,False
False,False,13,18,15,74,591,False,Hialeah,False,False,4,0,5,86,98,115,121,True
False,False,7,163996,392,7550,13957,True,,False,False,4,0,0,93,98,102,110,False
False,False,9,1684907,702,1105,5035,False,,False,False,5,0,0,93,85,103,103,False
False,False,6,287,345,652,423,False,"Richmond, VA",False,False,2,0,2,109,115,86,93,False
False,False,19,313,294,26811,18309,False,,False,False,2,0,0,50,65,60,42,False
False,False,3,278471,25458,10,3470,True,Miami Beach / NYC,False,False,5,0,0,26,24,32,36,False
False,False,6,8,297,223,343,False,,False,False,4,0,5,116,58,108,79,False
False,False,5,600,780,2188,3658,False,"Mill Creek, WA",False,False,3,0,1,88,111,109,111,True
False,False,5,1230829,79,732,9526,True,,True,False,5,0,0,123,124,115,107,False
False,False,5,294,133,6,1882,False,Dixon California,False,False,5,0,0,109,99,105,105,True
True,True,2,120,0,380,1079,False,computer,False,False,5,0,0,10,9,10,10,True
False,False,7,109474,296,149,3781,True,New York,False,False,4,0,2,117,117,116,108,False
False,False,13,13758,13932,9435,6333,False,"Houston, TX",False,False,1,1,2,126,25,127,30,False
False,False,9,397,497,350,425,False,"Berkeley, CA",False,False,5,0,0,108,102,95,105,False
False,False,5,475945,42767,32061,63536,True,United States,False,False,3,0,2,115,121,124,44,False
False,False,1,1613338,1224079,97453,27127,True,"Palo Alto, CA",False,False,5,1,0,72,88,105,109,True
False,False,1,923645,1081,16022,37715,True,,False,False,1,0,5,108,116,111,109,False
False,False,11,8,0,170,26,False,,True,False,2,0,5,110,123,123,38,True
False,False,13,9,0,3,95,False,"Boring Dubuque, Iowa",False,False,5,0,5,71,83,74,83,True
False,False,1,8133890,199,2050,6112,True,,False,False,2,0,2,50,31,38,85,False
False,False,10,73,421,1936,658,False,"St Louis, MO",False,False,4,0,1,68,104,114,93,False
False,False,4,86407,1407,8665,17035,False,"Dallas, TX",True,False,5,0,1,82,79,79,70,False
False,False,1,5010,3,2,30452,False,,False,True,5,0,0,10,10,10,10,True
False,False,7,984,542,8475,35228,False,,False,False,4,0,2,44,46,29,13,False
False,False,5,899702,3816,1780,8478,True,,False,False,2,0,1,119,124,126,95,False
False,False,11,62,223,361,547,False,TUxtlaa,False,False,1,0,5,113,111,114,100,False
False,False,9,298,286,5429,1186,False,,False,False,3,0,3,108,40,38,79,False
False,False,11,543,826,1082,724,True,"Brooklyn, NY",False,False,4,0,2,122,120,111,114,False
False,False,14,23,0,36,210,False,Plano,False,False,1,0,5,53,64,77,127,True
False,False,2,70,152,2488,3518,False,"Arlington, VA",False,False,0,1,4,87,91,96,104,False
False,False,7,119,197,1099,2931,False,,False,False,0,0,5,108,110,110,113,False
False,False,1,345,962,2406,4296,False,Texas,False,False,2,0,0,100,110,112,99,False
False,False,0.0,76,738,5891,3930,False,"Cincinnati, OH",False,False,4,0,1,115,35,106,116,False
False,False,10,35,122,2292,3778,False,DAVILLE NC,False,False,4,0,0,76,83,26,26,True
False,False,16,53,1,0,3352,False,,False,True,1,0,0,29,32,25,29,True
False,False,1,1312888,232,2234,10572,True,Houston,False,False,2,0,1,95,85,91,74,False
False,False,14,10922,5720,22711,21280,True,"Eno, Lumbee, Occoneechi lands ",False,False,1,0,4,87,109,118,110,False
False,False,14,184,127,33319,884,False,"Florida, USA",False,False,2,0,1,51,116,115,68,False
False,False,13,1395,1,0,57922,False,,False,True,0,5,0,0.0,0.0,0.0,0.0,True
False,False,6,124588,5574,11465,15604,True,"Ann Arbor, MI",True,False,1,0,2,108,116,112,124,False
False,False,4,279,221,1950,17881,False,Brasil,False,False,5,0,0,38,36,38,38,False
False,False,6,1512576,699,4927,6778,True,,False,False,4,0,0,66,77,85,51,False
False,False,10,6,0,186,31,False,,True,False,5,0,0,10,9,59,10,True
False,False,8,3825246,261,5868,3646,True,"Chennai, India",False,False,4,0,1,128,120,127,119,False
False,False,1,80,25,2017,3207,False,"Myrtle Beach, SC",False,False,1,0,5,62,96,120,119,True
False,False,8,889,999,24877,74392,False,"Polihale, Hawaii ",False,False,2,0,0,74,114,62,110,False
False,False,12,2,0,115,77,False,,True,False,1,0,5,109,60,111,110,True
False,False,2,235,157,2904,4146,False,United States,False,False,3,0,1,90,85,113,90,False
False,False,9,251431,1006,4381,99840,True,"Columbus,Ohio",False,False,2,0,1,120,106,123,130,False
False,False,2,296331,450,6208,38075,True,United Kingdom,False,False,2,0,1,116,116,126,105,False
False,False,10,203822,291,11770,22465,True,Kolkata,False,False,0,0,5,110,115,119,123,False
False,False,8,32,62,992,153,False,,False,False,1,0,5,106,108,99,113,False
False,False,14,34354,2065,12823,11591,True,Bharat,False,False,3,0,1,106,79,113,82,False
False,False,0.0,283,1800,79637,2875,False,"Phoenix, AZ",False,False,3,1,0,123,36,44,120,False
False,False,9,22661,504,7,738,False,5 Star Land,False,False,3,1,0,28,35,22,22,False
False,False,14,243,625,3505,1372,False,"Maui, Hawaii",False,False,2,0,2,121,38,114,48,False
False,False,1,20,0,8,239,False,Juugin' 'n finessin',False,False,5,0,5,77,84,110,85,False
False,False,5,9302486,935,1182,4961,True,"Miami, Florida",False,False,5,0,0,95,88,107,95,False
False,False,14,15,44,1422,3993,False,,False,False,5,0,0,49,49,49,59,False
False,False,4,245688,1776,10710,187982,True,"Las Vegas, Nevada",False,False,4,0,1,120,126,117,125,False
False,False,1,453648,1740,87044,42896,False,"Buenos Aires, Argentina",False,False,5,0,0,104,94,109,109,False
False,False,6,953,479,36107,25145,False,"Los Altos, JAL",False,False,1,0,5,110,77,108,58,False
False,False,4,69713,358,32,92951,True,"New York, NY",False,False,5,0,1,51,114,110,44,False
False,False,20,3054,3189,276360,59804,False,"Pennsylvania, USA",False,False,1,0,0,65,65,69,70,False
False,False,1,167,685,59,509,False,,False,False,4,0,0,76,114,114,114,False
False,False,8,575,207,3765,44109,False,,False,False,4,0,4,117,36,75,35,False
False,False,15,316,399,4252,1754,False,"Alabama, USA",False,False,4,0,0,103,112,109,104,False
False,False,2,64,2,3,5642,False,,True,False,5,0,0,10,9,9,10,True
False,False,14,265,154,3057,3622,False,South Africa,False,False,3,0,1,53,53,69,47,False
False,False,3,1454094,973,445,35363,True,,True,False,3,0,0,51,67,86,35,False
False,False,8,25521,19345,52564,24168,False,New England,False,False,1,0,0,76,77,110,79,False
False,False,0.0,13806083,1,1291,213367,True,🌎,False,False,1,0,3,100,113,119,98,True
False,False,3,58531,930,34861,88981,False,"San Francisco, USA",False,False,5,0,0,99,104,97,105,False
False,False,1,308857,869,1476,22392,True,"Dubai, UAE ",False,False,3,0,4,121,128,113,122,False
False,False,10,18322,1542,54365,2183,True,"Albuquerque, NM",False,False,3,1,0,98,112,101,100,False
False,False,13,17565,2746,6657,39775,True,New York City,False,False,5,0,0,116,90,115,98,False
False,False,13,1217,1247,1973,25304,False,"Long Beach, CA",True,False,2,0,2,94,112,118,121,False
False,False,9,12579,471,83251,16149,False,Florida,False,False,0,0,0,26,24,51,40,False
False,False,11,62,201,2775,4563,False,,False,False,1,0,4,66,119,119,68,False
False,False,8,67,172,442,192,False,"Parsippany, NJ",False,False,2,0,5,76,97,94,98,False
False,False,5,139,641,44247,4564,False,,False,False,2,0,0,49,37,90,45,False
False,False,9,294,1032,28633,11345,False,"New York, USA",False,False,2,0,3,131,67,56,131,False
False,False,3,6533212,104,15530,8868,True,Chennai,False,False,3,0,2,110,114,128,126,False
False,False,5,308,390,28765,11506,False,,False,False,1,0,4,111,84,93,86,False
False,False,6,39890,611,396,9712,False,Monday to Friday 12-1p ET,False,False,5,0,0,100,95,108,101,False
False,False,18,3297,1219,4190,4789,False,"Manchester, UK",False,False,1,0,2,108,102,113,115,False
False,False,8,36,0,8,234,False,,False,False,5,0,5,77,83,76,81,False
False,False,3,1662062,135,1216,4137,True,,False,False,2,0,1,112,39,41,56,False
False,False,15,8215,9035,62794,65886,False,New York City,False,False,2,0,3,101,121,116,131,False
False,False,15,38744,2789,28107,117297,False,DC,False,False,1,0,4,115,114,123,105,False
False,False,7,53,247,8835,360,False,"Seattle, WA",False,False,3,0,1,108,107,121,102,False
False,False,7,25,100,12249,5654,False,,False,False,2,0,1,115,109,118,93,False
False,False,9,476,965,8264,9345,False,United States,False,False,2,0,1,119,124,127,106,False
False,False,16,3257298,2058,23594,56866,True,"Cleveland, OH",False,False,4,0,1,66,111,56,52,False
False,False,11,349,380,4709,12710,False,"Bellflower, CA",False,False,4,0,1,110,119,119,119,True
False,False,0.0,5693,11,63,28521,False,,False,False,0,0,0,33,90,43,24,True
False,False,10,293943,107,25998,28141,False,REST🐰,False,False,2,0,5,91,114,123,112,False
