id,account_type
59391252,human
724007549595430912,bot
58604842,human
158481710,bot
856765735401607168,human
70663487,human
33701184,human
819741619905654784,human
48119137,human
2183806304,bot
27934053,human
562445678,human
22953340,human
731266429,human
380642730,human
3200925057,bot
44973440,human
469122450,bot
963263894,bot
132529561,human
348536232,bot
3244178876,bot
68042177,human
39730630,human
85867990,bot
246300125,human
110509537,human
1769618916,human
4594744821,bot
27934210,human
22953499,human
63061549,bot
1470250544,human
361643577,bot
22691405,human
1463172686,human
28196433,human
4607065693,human
3024502371,human
940196016409731072,human
31080039,human
32390762,human
2535079531,human
721305198,bot
367148658,human
2768501,human
3319938687,bot
290078349,human
1574583956,human
408830593,bot
290078360,bot
38682272,human
2387230368,bot
3196993207,human
42352323,bot
69353163,human
35798732,human
8273632,human
60178147,human
64897683,bot
500317946,human
892820103955308544,human
21905160,human
350633757,human
542261031,human
47595335,human
109723468,bot
4041359188,bot
1034553838060138496,human
991088619774504960,bot
1010406105992884224,human
1107967849,human
187318126,human
1401569150,human
875813255817687041,bot
101859201,bot
514473866,bot
15875983,human
2323791758,bot
46808982,human
480919453,bot
984498079,bot
3294773161,bot
772185578498654208,human
164511669,human
17711046,human
544620486,bot
3287695303,bot
967983056,human
925253587,bot
56246250,bot
419053547,bot
360857595,human
827892850423644160,human
745242525003300864,human
818566788703207425,human
812135885328236551,human
40255499,human
824365984265945098,bot
794339595286626314,bot
135938060,human
562970647,human
54149147,human
366624801,human
561397795,human
232407090,human
100024370,human
742447712105336832,bot
3155837003,human
860766289,human
772133785978736640,human
1359888468,human
236077164,bot
159006832,human
538067059,human
142753911,human
3663609975,human
1615741063,bot
781625460224647168,human
1133920393,human
456016010,human
236863629,human
20332679,bot
1387675794,human
2431008924,bot
89014429,human
15816595,human
225591458,bot
257048738,human
19546277,human
1356742825,human
335691953,human
749078726860648448,human
82985139,human
276185270,bot
2943238328,human
2454077628,bot
199114950,human
905079634718543872,human
382091473,bot
322756294,human
288768222,human
15191371,human
977682662,human
619069678,human
24002803,human
717635837,bot
1385578766,human
70926609,human
1004423026027520001,human
271466783,human
172900649,bot
1031523147605073922,human
1122910518,bot
321536313,human
952254780,human
60178741,human
894362643351425025,human
991514169890484225,human
958781511431532545,bot
3921559887,human
370295118,human
981571939880841218,human
25837934,bot
17187236,bot
234504612,bot
988528894352470021,human
37372338,bot
188367298,bot
50479557,human
37896651,human
719562298788958210,bot
246825422,human
66208211,human
1764639194,human
2906538468,bot
1937392110,bot
70926844,human
602030593,bot
71975446,human
57819678,human
273564203,human
146686513,bot
849232447,bot
33964620,human
823350437004779520,human
89277010,human
1053306715041644544,human
356139621,human
14565991,human
70664813,human
1361986159,bot
33440371,human
95568503,human
15352439,human
360858233,human
704004733,human
728911567589363712,human
737840777963917312,bot
836648494161088512,human
838505876390563842,human
838361915864797186,bot
835579960597303299,bot
3070640794,bot
326255267,human
29246171,human
468337371,bot
921584358,bot
4505092846,bot
137511672,human
253641474,human
404898563,human
41304837,human
1606042376,human
2642821897,bot
3930997512,human
927351564,bot
2481341197,human
74334992,human
4830937883,human
228213531,bot
64635680,human
115229499,human
2233877317,bot
4379001676,human
93995852,human
410403665,human
153240404,human
10634092,human
1512719214,bot
17449843,human
64111488,human
105530269,bot
460735395,human
1151484835,bot
319964069,bot
115491773,human
2880324550,human
35800007,human
188105676,human
429540304,human
2733261790,human
4034806762,human
29508589,human
1038892795975614466,bot
109986797,human
438977545,human
244466700,human
2801943575,bot
67519529,human
360596538,bot
141182021,bot
180503626,human
920327558,bot
317080655,bot
60703824,human
1195263056,human
27673684,human
3372106840,human
57558113,human
1455047778,bot
135414892,human
29770862,human
2608219250,human
947222701231542273,human
877284637315403777,bot
54674573,human
317080731,bot
771171946528661504,human
776587600983384064,bot
253904040,bot
14304427,human
129647789,bot
875835562317545472,bot
457327800,human
2878751931,human
325993661,human
2167293121,human
772085517479469058,human
334120162,bot
2307278053,human
192824559,human
3308406999,bot
18236662,human
2515944694,human
22955283,human
287458581,bot
883599719770882049,bot
73811245,bot
850281780,bot
1639859509,bot
59917627,human
23741758,human
451036488,bot
871741689802522627,bot
321799506,human
1495942490,bot
952780122,bot
2920695137,human
3075360100,bot
325993830,human
1697531264,human
972790109325099008,human
916340701587177472,bot
758070002993987584,bot
933538850957295616,human
861289199135227904,human
48645518,human
249185680,human
159008145,bot
211174804,bot
24790428,human
998131124,human
433472960,bot
221922759,human
1559119314,human
40256981,human
405423584,bot
86656481,human
243680744,human
4477044201,bot
2261140985,human
51529219,human
251807240,human
523912714,bot
337790491,human
275400224,human
977870673195479040,bot
246302252,human
897992245,bot
863410602076770304,bot
351946306,human
2714388032,bot
888215592611794945,bot
3134399143,human
3347203689,bot
19023470,human
890685517297197056,human
1388988012,bot
2871936634,human
881595549090275328,bot
91899544,human
21120665,human
343033496,bot
92685993,human
705126546009255936,human
243418797,human
377112231,bot
480396981,human
16139957,bot
66209470,human
16402111,human
576341696,bot
2922268353,human
92686016,bot
457590482,bot
140134100,human
9586392,human
2149467889,human
3023193848,human
565593851,human
888030973,bot
713705226,human
854823439076663298,bot
619857696,bot
832013568778334208,bot
162154272,human
985286444,human
822449183005163520,bot
86132581,human
2350008175,human
894322544,bot
878072807107600384,bot
280905586,bot
852562204607913984,bot
251283319,human
228738950,bot
109201300,bot
20858775,human
207505311,human
3014018977,human
221923240,human
472532911,bot
1462650805,human
578176953,bot
279594938,human
1070221260,human
130697165,human
170280910,human
267274202,human
2232305636,human
364005350,bot
243943398,human
176048108,human
32917485,human
471746550,bot
771859550920118272,bot
798265132262494208,human
745737176231579648,human
3988670485,bot
1110067225,human
772200227726036993,human
134629415,human
14567469,bot
29247540,human
1196312636,bot
119687255,human
701909083,bot
270420064,bot
2205567079,human
124405878,bot
2960017537,human
283003015,human
1517701267,human
487999637,human
1856653470,human
545409188,bot
278284457,bot
214059180,human
281954488,human
22956220,human
222185665,human
496388298,human
813844694,human
2336114922,bot
2654882033,human
2735884538,bot
746211584,human
796913205926764544,human
818580820797497345,bot
777901916122587139,human
716737607045029890,human
772297984813899780,human
89803032,bot
100288793,human
1198672154,human
157436186,human
20072733,bot
1163807010,human
500058401,human
280381743,bot
256788783,bot
803359028,human
194660665,human
40519997,human
224282950,bot
263866717,bot
1021686556472565762,bot
484329829,bot
857613679910694912,human
877671177719885824,bot
58870142,human
3116779908,human
52840838,human
23742864,human
1198481,human
92424604,human
467552673,bot
858063271181660162,bot
766446149242880000,bot
336480681,bot
322587050,human
411453861,bot
771976743850835968,human
3913959860,human
54938044,bot
1055888083634274304,bot
820685256751742977,bot
422201803,human
877312491671388160,bot
175524309,human
1868450264,bot
14305753,human
155863519,human
49433060,human
904035520354902016,human
80628196,human
168184306,human
15092225,human
2319600132,human
550652423,human
855263756,human
80890381,human
890859942210445312,human
395725333,human
2863024663,bot
1674201625,human
2820557356,bot
906644018,human
82463289,human
858954585297178624,bot
2371242572,human
801152682702622720,human
24005213,human
575294056,human
2177256041,human
56773228,human
16665197,human
839975037851619329,human
561138294,bot
2859092602,human
405686909,bot
564808327,human
1974880903,bot
830692986459738114,bot
771877131055931392,human
772388361818480640,human
706014521878519808,human
2211596977,human
19548850,human
37112513,human
332810948,human
120998613,human
2716224214,human
862603998,bot
2461944546,human
1615071366,bot
2175683302,human
3258600174,bot
132795126,human
154028791,human
890646049131507712,human
217729788,human
340413188,bot
290081542,bot
255740691,human
237390611,human
1687046936,human
3579202337,bot
30296866,human
36588326,human
157698867,bot
2539539251,human
18238260,bot
883354452190609408,bot
412502852,bot
563759942,bot
2409777991,human
2388544328,human
285363014,bot
977161033,human
45501260,human
626936655,bot
557206360,human
772527180098236417,human
270420836,bot
274615144,human
1436699503,bot
24529777,human
2937736052,bot
19811190,human
1031949182,bot
16927634,human
38685589,human
580287555,human
598625179,human
3244706724,bot
731183533905973248,human
135416747,human
1652181932,human
261952464,bot
877384661730639872,bot
420367298,bot
56511431,human
34491343,human
43928551,human
54938604,human
174214130,bot
223235059,bot
14306297,bot
704269306,human
17452028,human
613829631,human
30821400,human
160320536,human
14568478,human
928381927874269184,bot
240798768,human
15617083,human
24005707,human
137251923,bot
615664741,bot
64638057,human
8539242,human
801262705,bot
749115473443250177,human
72240268,human
716968328942596096,bot
123620499,human
4813114536,bot
32656557,bot
157437124,human
894375539938439170,human
24005837,bot
81939666,human
36850898,human
35616416,human
133319904,bot
854215915,human
3292941550,bot
132533490,human
1335512312,bot
82726142,human
14306573,human
767184145,bot
2816101664,human
833231546362507265,bot
188108079,human
419056947,bot
293227828,human
52841788,human
86658378,bot
2886648994,bot
294276439,bot
130436447,human
1036143984,bot
2984398203,bot
3407236486,bot
484330891,human
4089073041,bot
1666338205,bot
394415517,bot
284577198,bot
17452463,human
3384167860,bot
3108654531,human
99765705,human
27151820,bot
155340248,bot
595480029,bot
20598239,human
2499431917,bot
33705457,human
112872946,human
843730418,bot
28724729,human
55463417,bot
373706247,human
123620874,human
319966733,human
21122578,human
257052190,bot
274615847,bot
890863644539531264,human
742013213978435584,bot
496651835,human
220089920,bot
27938379,human
832159583237976064,bot
1094340200,human
92425859,human
1626754693,human
197807757,human
513429132,bot
272780952,human
447631009,human
613830313,human
265178794,human
148524725,human
235818681,human
3159356982,human
2245676737,human
237391563,human
450776782,human
360074959,human
551177934,human
42356432,human
25841360,human
772100638247354368,human
2913357529,human
102125314,human
341200653,human
356929299,human
795277552667475968,bot
293752618,human
949482576346890241,bot
196235064,human
1427001162,bot
2168606552,human
286674780,human
834974792579235840,bot
944633389814083584,bot
885935982,bot
269373295,bot
3044691839,human
899734522958409729,human
636637072,bot
3388100499,human
24530836,human
795027859270156288,human
385765283,bot
1181110188,bot
28725171,human
2281328570,human
462573501,bot
3166064574,human
68046790,bot
213798858,human
507662284,human
2781237202,human
38686685,human
911626212,human
570576883,human
157437947,bot
739941751339765760,human
835256436653445121,bot
1037979661,human
219828240,bot
1011940333389836288,bot
35541024,bot
2317766706,human
251809843,bot
4083781,bot
459427913,human
735358583643246592,bot
